93	-14400	0	0	%z	2453273.6666550925	-
93	-14400	18	0	%z	-1.0000000000	-
95	-4480	0	0	LMT	2421066.5518402779	-
95	-10800	0	0	%z	2444334.7083217595	-
95	-10800	38	0	%z	2450079.6249884260	-
95	0	0	0	GMT	-1.0000000000	-
96	-33460	0	0	LMT	2415249.8872569446	-
96	-32400	84	0	Y%sT	2438753.8749884260	-
96	-32400	133	0	Y%sT	2441982.8749884260	-
96	-28800	0	0	PST	2444234.8333217595	-
96	-28800	24	0	P%sT	2459153.8333217595	-
96	-25200	0	0	MST	-1.0000000000	-
97	-28856	0	0	LMT	2409171.8339699074	-
97	-28800	24	0	P%sT	2432180.8333217595	-
97	-28800	127	0	P%sT	2441555.9166550925	-
97	-25200	0	0	MST	-1.0000000000	-
98	-25196	0	0	LMT	2409132.2916550925	-
98	-25200	125	0	M%sT	2422317.7916550925	-
98	-25200	33	0	M%sT	2430353.7916550925	-
98	-25200	125	0	M%sT	2431816.7916550925	-
98	-25200	33	0	M%sT	2439488.7916550925	-
98	-25200	125	0	M%sT	-1.0000000000	-
99	-19931	0	0	LMT	2416843.7306712964	-
99	-21600	0	0	CST	2420632.8333217595	-
99	-18000	0	0	EST	2430353.7083217595	-
99	-18000	125	0	E%sT	2431816.7083217595	-
99	-18000	34	0	E%sT	2439651.7090162039	-
99	-18000	125	0	E%sT	2440216.7083217595	-
99	-18000	0	0	EST	2441679.7083217595	-
99	-18000	125	0	E%sT	2442407.7083217595	-
99	-18000	0	0	EST	2442528.7916550925	-
99	-18000	125	0	E%sT	-1.0000000000	-
101	-27232	0	0	LMT	2417447.8151736110	-
101	-25200	41	0	M%sT	2446789.7916550925	-
101	-25200	24	0	M%sT	-1.0000000000	-
102	-16768	0	0	LMT	2420126.6940624998	-
102	-18000	18	0	%z	2447414.7083217595	-
102	-18000	0	0	%z	2449255.7083217595	-
102	-18000	18	0	%z	2449612.7083217595	-
102	-18000	0	0	%z	2454638.7083217595	-
102	-14400	0	0	%z	2456605.6666550925	-
102	-18000	0	0	%z	-1.0000000000	-
103	-21408	0	0	LMT	2422688.7477662037	San Salvador
103	-21600	106	0	C%sT	-1.0000000000	-
104	-29447	0	0	LMT	2409171.8408101853	-
104	-28800	127	0	P%sT	2431816.8333217595	-
104	-28800	0	0	PST	2432180.8333217595	-
104	-28800	127	0	P%sT	2446789.8333217595	-
104	-28800	24	0	P%sT	2457088.9166550925	-
104	-25200	0	0	MST	-1.0000000000	-
105	-9240	0	0	LMT	2420126.6069328706	-
105	-10800	18	0	%z	2448149.6249884260	-
105	-10800	0	0	%z	2451446.6249884260	-
105	-10800	18	0	%z	2451838.6249884260	-
105	-10800	0	0	%z	2452160.6249884260	-
105	-10800	18	0	%z	2452545.6249884260	-
105	-10800	0	0	%z	-1.0000000000	-
106	-14388	0	0	LMT	2415914.6665162039	-
106	-14400	24	0	A%sT	2434371.6666550925	-
106	-14400	56	0	A%sT	2434735.6666550925	-
106	-14400	0	0	AST	2441315.6666550925	-
106	-14400	56	0	A%sT	2442043.6666550925	-
106	-14400	24	0	A%sT	-1.0000000000	-
107	-14500	0	0	LMT	2409171.6678125001	Happy Valley-Goose Bay
107	-12652	0	0	NST	2421589.6464236113	-
107	-12652	24	0	N%sT	2421953.6464236113	-
107	-12652	0	0	NST	2427891.6464236113	-
107	-12600	0	0	NST	2428162.6458217595	-
107	-12600	112	0	N%sT	2430488.6458217595	-
107	-12600	24	0	N%sT	2431816.6458217595	-
107	-12600	112	0	N%sT	2439196.7291550925	-
107	-14400	112	0	A%sT	2455863.6666550925	-
107	-14400	24	0	A%sT	-1.0000000000	-
108	-17072	0	0	LMT	2411362.6975810183	-
108	-18430	0	0	KMT	2419428.7132986113	Kingston Mean Time
108	-18000	0	0	EST	2443870.7083217595	-
108	-18000	125	0	E%sT	2457088.7916550925	-
108	-14400	0	0	AST	2458187.7916550925	-
108	-18000	125	0	E%sT	-1.0000000000	-
111	-21724	0	0	LMT	2421871.7514236113	-
111	-21600	53	0	C%sT	-1.0000000000	-
112	-19160	0	0	LMT	2411362.7217476852	-
112	-18840	0	0	QMT	2426335.7180439816	Quito Mean Time
112	-18000	40	0	%z	-1.0000000000	-
113	-13959	0	0	LMT	2419246.6615509260	Georgetown
113	-14400	0	0	%z	2420555.6666550925	-
113	-13500	0	0	%z	2442619.6562384260	-
113	-10800	0	0	%z	2448709.6666550925	-
113	-14400	0	0	%z	-1.0000000000	-
114	-15264	0	0	LMT	2415914.6766550927	-
114	-14400	56	0	A%sT	2421589.6666550925	-
114	-14400	24	0	A%sT	2421953.6666550925	-
114	-14400	56	0	A%sT	2430397.7499884260	-
114	-14400	24	0	A%sT	2431816.6666550925	-
114	-14400	56	0	A%sT	2442043.6666550925	-
114	-14400	24	0	A%sT	-1.0000000000	-
115	-19768	0	0	LMT	2411362.7287847223	-
115	-19776	0	0	HMT	2424350.2288773148	Havana MT
115	-18000	29	0	C%sT	-1.0000000000	-
116	-26632	0	0	LMT	2423054.7916550925	-
116	-25200	0	0	MST	2425035.7916550925	-
116	-21600	0	0	CST	2426295.7499884260	-
116	-25200	77	0	M%sT	2426792.7916550925	-
116	-21600	0	0	CST	2430467.7499884260	-
116	-25200	0	0	MST	2450079.7916550925	-
116	-25200	77	0	M%sT	2451171.7916550925	-
116	-25200	0	0	MST	-1.0000000000	-
117	-20678	0	0	LMT	2409132.2499884260	-
117	-21600	125	0	C%sT	2422317.7499884260	-
117	-21600	60	0	C%sT	2430353.7499884260	-
117	-21600	125	0	C%sT	2431816.7499884260	-
117	-21600	60	0	C%sT	2435220.8333217595	-
117	-18000	0	0	EST	2436109.7916550925	-
117	-21600	0	0	CST	2436319.8333217595	-
117	-18000	0	0	EST	2440216.7083217595	-
117	-18000	125	0	E%sT	2440944.7083217595	-
117	-18000	0	0	EST	2453733.7083217595	-
117	-18000	125	0	E%sT	-1.0000000000	-
118	-20790	0	0	LMT	2409132.2499884260	-
118	-21600	125	0	C%sT	2432180.7499884260	-
118	-21600	113	0	C%sT	2437782.8333217595	-
118	-18000	0	0	EST	2438328.7916550925	-
118	-21600	125	0	C%sT	2448555.8333217595	-
118	-18000	0	0	EST	2453826.7916550925	-
118	-21600	125	0	C%sT	-1.0000000000	-
119	-20723	0	0	LMT	2409132.2499884260	-
119	-21600	125	0	C%sT	2433643.7499884260	-
119	-21600	74	0	C%sT	2437418.8333217595	-
119	-18000	0	0	EST	2440216.7083217595	-
119	-18000	125	0	E%sT	2442052.7916550925	-
119	-21600	0	3600	CDT	2442346.8333217595	-
119	-18000	125	0	E%sT	2442771.7083217595	-
119	-18000	0	0	EST	2453733.7083217595	-
119	-18000	125	0	E%sT	-1.0000000000	-
120	-20947	0	0	LMT	2409132.2499884260	-
